347,DB00549,Zafirlukast,approved; investigational,COC1=CC(=CC=C1CC1=CN(C)C2=C1C=C(NC(=O)OC1CCCC1)C=C2)C(=O)NS(=O)(=O)C1=CC=CC=C1C
348,DB00550,Propylthiouracil,approved; investigational,CCCC1=CC(=O)NC(=S)N1
349,DB00551,Acetohydroxamic acid,approved,CC(=O)NO
350,DB00552,Pentostatin,approved; investigational,OC[C@H]1O[C@H](C[C@@H]1O)N1C=NC2=C1N=CNC[C@H]2O
351,DB00553,Methoxsalen,approved,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2
352,DB00554,Piroxicam,approved; investigational,CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O
353,DB00555,Lamotrigine,approved; investigational,NC1=NC(N)=C(N=N1)C1=C(Cl)C(Cl)=CC=C1
354,DB00556,Perflutren,approved,FC(F)(F)C(F)(F)C(F)(F)F
355,DB00557,Hydroxyzine,approved,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1
356,DB00559,Bosentan,approved; investigational,COC1=CC=CC=C1OC1=C(NS(=O)(=O)C2=CC=C(C=C2)C(C)(C)C)N=C(N=C1OCCO)C1=NC=CC=N1
357,DB00560,Tigecycline,approved,[H][C@@]12CC3=C(C(O)=C(NC(=O)CNC(C)(C)C)C=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2
358,DB00561,Doxapram,approved; vet_approved,CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1
359,DB00563,Methotrexate,approved,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
360,DB00564,Carbamazepine,approved; investigational,NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12
361,DB00565,Cisatracurium,approved,COC1=CC2=C(C=C1OC)[C@@H](CC1=CC(OC)=C(OC)C=C1)[N@@+](C)(CCC(=O)OCCCCCOC(=O)CC[N@@+]1(C)CCC3=C(C=C(OC)C(OC)=C3)[C@H]1CC1=CC(OC)=C(OC)C=C1)CC2
362,DB00567,Cephalexin,approved; investigational; vet_approved,[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O
363,DB00568,Cinnarizine,approved; investigational,C(C=CC1=CC=CC=C1)N1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1
364,DB00569,Fondaparinux,approved; investigational,CO[C@H]1O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]2O[C@H]([C@@H](O[C@H]3O[C@H](COS(O)(=O)=O)[C@@H](O[C@@H]4O[C@@H]([C@@H](O[C@H]5O[C@H](COS(O)(=O)=O)[C@@H](O)[C@H](O)[C@H]5NS(O)(=O)=O)[C@H](O)[C@H]4O)C(O)=O)[C@H](OS(O)(=O)=O)[C@H]3NS(O)(=O)=O)[C@H](O)[C@H]2OS(O)(=O)=O)C(O)=O)[C@H](O)[C@H]1NS(O)(=O)=O
365,DB00570,Vinblastine,approved,[H][C@@]12N(C)C3=CC(OC)=C(C=C3[C@@]11CCN3CC=C[C@@](CC)([C@@H](OC(C)=O)[C@]2(O)C(=O)OC)[C@@]13[H])[C@]1(C[C@@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=C2C=CC=C1)C(=O)OC
366,DB00571,Propranolol,approved; investigational,CC(C)NCC(O)COC1=CC=CC2=C1C=CC=C2
367,DB00572,Atropine,approved; vet_approved,CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1
368,DB00573,Fenoprofen,approved,CC(C(O)=O)C1=CC(OC2=CC=CC=C2)=CC=C1
369,DB00575,Clonidine,approved,ClC1=CC=CC(Cl)=C1NC1=NCCN1
370,DB00576,Sulfamethizole,approved; investigational; vet_approved,CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1
371,DB00577,Valaciclovir,approved; investigational,CC(C)[C@H](N)C(=O)OCCOCN1C=NC2=C1NC(N)=NC2=O
372,DB00578,Carbenicillin,approved; investigational,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C(C(O)=O)C1=CC=CC=C1)C(O)=O
373,DB00581,Lactulose,approved,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
374,DB00582,Voriconazole,approved,C[C@@H](C1=NC=NC=C1F)[C@](O)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1
375,DB00583,Levocarnitine,approved; investigational,C[N+](C)(C)C[C@H](O)CC([O-])=O
376,DB00584,Enalapril,approved; vet_approved,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O
377,DB00585,Nizatidine,approved,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O
378,DB00586,Diclofenac,approved; vet_approved,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl
379,DB00588,Fluticasone propionate,approved,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
380,DB00589,Lisuride,approved; investigational,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@@H](CN2C)NC(=O)N(CC)CC
381,DB00590,Doxazosin,approved,COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1COC2=CC=CC=C2O1
382,DB00591,Fluocinolone acetonide,approved; investigational; vet_approved,[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO
383,DB00592,Piperazine,approved; vet_approved,C1CNCCN1
384,DB00593,Ethosuximide,approved,CCC1(C)CC(=O)NC1=O
385,DB00594,Amiloride,approved,NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N
386,DB00595,Oxytetracycline,approved; investigational; vet_approved,[H][C@@]12[C@@H](O)[C@@]3([H])C(C(=O)C4=C(C=CC=C4O)[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C
387,DB00598,Labetalol,approved,CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1
388,DB00599,Thiopental,approved; vet_approved,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
389,DB00601,Linezolid,approved; investigational,CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1
390,DB00602,Ivermectin,approved; investigational; vet_approved,CO[C@H]1C[C@@H](O[C@@H](C)[C@@H]1O)O[C@H]1[C@H](C)O[C@H](C[C@@H]1OC)O[C@H]1[C@@H](C)\C=C\C=C2/CO[C@@H]3[C@H](O)C(C)=C[C@@H](C(=O)O[C@H]4C[C@@H](C\C=C1/C)O[C@@]1(CC[C@H](C)[C@@H](C(C)C)O1)C4)[C@]23O.CC[C@@H](C)[C@H]1O[C@@]2(CC[C@@H]1C)O[C@@H]1C\C=C(C)\[C@@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](OC)C4)[C@@H](OC)C3)[C@@H](C)\C=C\C=C3/CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O[C@@H](C1)C2)[C@]34O
391,DB00603,Medroxyprogesterone acetate,approved; investigational,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C
392,DB00604,Cisapride,approved; investigational; withdrawn,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC
393,DB00605,Sulindac,approved; investigational,CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O
394,DB00606,Cyclothiazide,approved,NS(=O)(=O)C1=C(Cl)C=C2NC(NS(=O)(=O)C2=C1)C1CC2CC1C=C2
395,DB00607,Nafcillin,approved; investigational,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O
396,DB00608,Chloroquine,approved; investigational; vet_approved,CCN(CC)CCCC(C)NC1=CC=NC2=CC(Cl)=CC=C12
397,DB00609,Ethionamide,approved,CCC1=NC=CC(=C1)C(N)=S
398,DB00610,Metaraminol,approved; investigational,C[C@H](N)[C@H](O)C1=CC(O)=CC=C1
399,DB00611,Butorphanol,approved; illicit; vet_approved,[H][C@@]12CC3=C(C=C(O)C=C3)[C@]3(CCCC[C@@]13O)CCN2CC1CCC1
400,DB00612,Bisoprolol,approved,CC(C)NCC(O)COC1=CC=C(COCCOC(C)C)C=C1
401,DB00613,Amodiaquine,approved; investigational,CCN(CC)CC1=C(O)C=CC(NC2=C3C=CC(Cl)=CC3=NC=C2)=C1
402,DB00614,Furazolidone,experimental; vet_approved,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CCOC1=O
403,DB00615,Rifabutin,approved; investigational,CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21
404,DB00617,Paramethadione,approved,CCC1(C)OC(=O)N(C)C1=O
405,DB00618,Demeclocycline,approved,[H][C@]12C[C@@]3([H])[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C(=O)C1=C([C@H]2O)C(Cl)=CC=C1O
406,DB00619,Imatinib,approved,CN1CCN(CC2=CC=C(C=C2)C(=O)NC2=CC(NC3=NC=CC(=N3)C3=CN=CC=C3)=C(C)C=C2)CC1
407,DB00620,Triamcinolone,approved; vet_approved,[H][C@@]12C[C@@H](O)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
408,DB00621,Oxandrolone,approved; investigational,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)OC[C@]12C
409,DB00622,Nicardipine,approved; investigational,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1
410,DB00623,Fluphenazine,approved,OCCN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C(F)(F)F)CC1
411,DB00624,Testosterone,approved; investigational,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
412,DB00625,Efavirenz,approved; investigational,FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1
413,DB00626,Bacitracin,approved; vet_approved,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)[C@@H](C)CC
414,DB00627,Niacin,approved; investigational; nutraceutical,OC(=O)C1=CN=CC=C1
415,DB00628,Clorazepic acid,approved; illicit,OC(=O)C1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2
416,DB00629,Guanabenz,approved; investigational,NC(N)=NN=CC1=C(Cl)C=CC=C1Cl
417,DB00630,Alendronic acid,approved,NCCCC(O)(P(O)(O)=O)P(O)(O)=O
418,DB00631,Clofarabine,approved; investigational,[H][C@]1(F)[C@H](O)[C@@H](CO)O[C@H]1N1C=NC2=C(N)N=C(Cl)N=C12
419,DB00633,Dexmedetomidine,approved; vet_approved,C[C@H](C1=CNC=N1)C1=C(C)C(C)=CC=C1
420,DB00634,Sulfacetamide,approved,CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1
421,DB00635,Prednisone,approved; vet_approved,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
422,DB00636,Clofibrate,approved; investigational,CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
423,DB00637,Astemizole,approved; withdrawn,COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1
424,DB00639,Butoconazole,approved,ClC1=CC=C(CCC(CN2C=CN=C2)SC2=C(Cl)C=CC=C2Cl)C=C1
425,DB00640,Adenosine,approved; investigational,NC1=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=NC=N1
426,DB00641,Simvastatin,approved,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC
427,DB00642,Pemetrexed,approved; investigational,NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N1
428,DB00643,Mebendazole,approved; vet_approved,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=CC=C1
429,DB00645,Dyclonine,approved,CCCCOC1=CC=C(C=C1)C(=O)CCN1CCCCC1
430,DB00646,Nystatin,approved; vet_approved,C[C@H]1O[C@H](OC2CC3O[C@@](O)(CC(O)C3C(O)=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O
431,DB00647,Dextropropoxyphene,approved; illicit; investigational; withdrawn,CCC(=O)O[C@@](CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1
432,DB00648,Mitotane,approved,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl
433,DB00649,Stavudine,approved; investigational,CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O
434,DB00651,Dyphylline,approved,CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O
435,DB00652,Pentazocine,approved; vet_approved,C[C@H]1[C@H]2CC3=CC=C(O)C=C3[C@]1(C)CCN2CC=C(C)C
436,DB00653,Magnesium sulfate,approved; investigational; vet_approved,[Mg++].[O-]S([O-])(=O)=O
437,DB00654,Latanoprost,approved; investigational,CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCC1=CC=CC=C1
438,DB00655,Estrone,approved,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
439,DB00656,Trazodone,approved; investigational,ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1
440,DB00657,Mecamylamine,approved; investigational,CNC1(C)C2CCC(C2)C1(C)C
441,DB00658,Sevelamer,approved,NCC=C.ClCC1CO1
442,DB00660,Metaxalone,approved,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1
443,DB00661,Verapamil,approved,COC1=C(OC)C=C(CCN(C)CCCC(C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1
444,DB00662,Trimethobenzamide,approved; investigational,COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1
445,DB00663,Flumethasone,approved; vet_approved,[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
446,DB00664,Sulfametopyrazine,approved; withdrawn,COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1
447,DB00665,Nilutamide,approved; investigational,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F
448,DB00668,Epinephrine,approved; vet_approved,CNC[C@H](O)C1=CC(O)=C(O)C=C1
449,DB00669,Sumatriptan,approved; investigational,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1
450,DB00670,Pirenzepine,approved,CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1
451,DB00671,Cefixime,approved; investigational,[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OCC(O)=O)\C1=CSC(N)=N1)C(O)=O
452,DB00672,Chlorpropamide,approved; investigational,CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1
453,DB00673,Aprepitant,approved; investigational,C[C@@H](O[C@H]1OCCN(CC2=NNC(=O)N2)[C@H]1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F
454,DB00674,Galantamine,approved,[H][C@]12C[C@@H](O)C=C[C@]11CCN(C)CC3=C1C(O2)=C(OC)C=C3
455,DB00675,Tamoxifen,approved,CC\C(=C(/C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1
456,DB00677,Isoflurophate,approved; investigational; withdrawn,CC(C)OP(F)(=O)OC(C)C
457,DB00678,Losartan,approved,CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1
458,DB00680,Moricizine,approved; investigational; withdrawn,CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1
459,DB00681,Amphotericin B,approved; investigational,[H][C@]12C[C@@H](O[C@@H]3O[C@H](C)[C@@H](O)[C@H](N)[C@@H]3O)\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@](O)(C[C@H](O)[C@H]1C(O)=O)O2
460,DB00682,Warfarin,approved,CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=C(OC1=O)C=CC=C2
461,DB00683,Midazolam,approved; illicit,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12
462,DB00684,Tobramycin,approved; investigational,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O
463,DB00685,Trovafloxacin,approved; investigational; withdrawn,[H][C@@]12CN(C[C@]1([H])[C@H]2N)C1=NC2=C(C=C1F)C(=O)C(=CN2C1=C(F)C=C(F)C=C1)C(O)=O
464,DB00686,Pentosan polysulfate,approved,O[C@@H]1CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(O)(=O)=O)[C@H]2OS(O)(=O)=O)[C@H](OS(O)(=O)=O)[C@H]1OS(O)(=O)=O
465,DB00687,Fludrocortisone,approved; investigational,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)CC[C@]12C
466,DB00688,Mycophenolate mofetil,approved; investigational,COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C
467,DB00689,Cephaloglycin,approved,[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O
468,DB00690,Flurazepam,approved; illicit; investigational,CCN(CC)CCN1C2=C(C=C(Cl)C=C2)C(=NCC1=O)C1=CC=CC=C1F
469,DB00691,Moexipril,approved,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O
470,DB00692,Phentolamine,approved,CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1
471,DB00694,Daunorubicin,approved,COC1=CC=CC2=C1C(=O)C1=C(O)C3=C(C[C@](O)(C[C@@H]3O[C@H]3C[C@H](N)[C@H](O)[C@H](C)O3)C(C)=O)C(O)=C1C2=O
472,DB00695,Furosemide,approved; vet_approved,NS(=O)(=O)C1=C(Cl)C=C(NCC2=CC=CO2)C(=C1)C(O)=O
473,DB00696,Ergotamine,approved,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O
474,DB00697,Tizanidine,approved; investigational,ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1
475,DB00698,Nitrofurantoin,approved; vet_approved,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O
476,DB00699,Nicergoline,approved; investigational,[H][C@@]12CC3=CN(C)C4=CC=CC(=C34)[C@]1(C[C@@H](COC(=O)C1=CN=CC(Br)=C1)CN2C)OC
477,DB00700,Eplerenone,approved,[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC
478,DB00701,Amprenavir,approved; investigational,CC(C)CN(C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1
479,DB00703,Methazolamide,approved,CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O
480,DB00704,Naltrexone,approved; investigational; vet_approved,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O
481,DB00705,Delavirdine,approved,CC(C)NC1=C(N=CC=C1)N1CCN(CC1)C(=O)C1=CC2=C(N1)C=CC(NS(C)(=O)=O)=C2
482,DB00706,Tamsulosin,approved; investigational,CCOC1=CC=CC=C1OCCN[C@H](C)CC1=CC(=C(OC)C=C1)S(N)(=O)=O
483,DB00708,Sufentanil,approved; investigational,CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1
484,DB00709,Lamivudine,approved; investigational,NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1
485,DB00710,Ibandronate,approved; investigational,CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O
486,DB00711,Diethylcarbamazine,approved; investigational; vet_approved,CCN(CC)C(=O)N1CCN(C)CC1
487,DB00712,Flurbiprofen,approved; investigational,CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1
488,DB00713,Oxacillin,approved; investigational,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O
489,DB00714,Apomorphine,approved; investigational,[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23
490,DB00715,Paroxetine,approved; investigational,FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC2=C(OCO2)C=C1
491,DB00717,Norethisterone,approved,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
492,DB00718,Adefovir dipivoxil,approved; investigational,CC(C)(C)C(=O)OCOP(=O)(COCCN1C=NC2=C(N)N=CN=C12)OCOC(=O)C(C)(C)C
493,DB00719,Azatadine,approved,CN1CCC(CC1)=C1C2=CC=CC=C2CCC2=C1N=CC=C2
494,DB00720,Clodronic acid,approved; investigational; vet_approved,OP(O)(=O)C(Cl)(Cl)P(O)(O)=O
495,DB00721,Procaine,approved; investigational; vet_approved,CCN(CC)CCOC(=O)C1=CC=C(N)C=C1
496,DB00722,Lisinopril,approved; investigational,NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O
497,DB00723,Methoxamine,approved; investigational,COC1=CC(C(O)C(C)N)=C(OC)C=C1
498,DB00724,Imiquimod,approved; investigational,CC(C)CN1C=NC2=C1C1=C(C=CC=C1)N=C2N
499,DB00726,Trimipramine,approved,CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12
500,DB00727,Nitroglycerin,approved; investigational,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O
501,DB00728,Rocuronium,approved,[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)[C@H](C[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1
502,DB00730,Thiabendazole,approved; vet_approved,N1C2=CC=CC=C2N=C1C1=CSC=N1
503,DB00731,Nateglinide,approved; investigational,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O
504,DB00732,Atracurium besylate,approved,[O-]S(=O)(=O)C1=CC=CC=C1.[O-]S(=O)(=O)C1=CC=CC=C1.COC1=CC2=C(C=C1OC)C(CC1=CC(OC)=C(OC)C=C1)[N+](C)(CCC(=O)OCCCCCOC(=O)CC[N+]1(C)CCC3=C(C=C(OC)C(OC)=C3)C1CC1=CC(OC)=C(OC)C=C1)CC2
505,DB00734,Risperidone,approved; investigational,CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
506,DB00735,Naftifine,approved,CN(CC=CC1=CC=CC=C1)CC1=CC=CC2=CC=CC=C12
507,DB00736,Esomeprazole,approved; investigational,COC1=CC2=C(NC(=N2)[S@@](=O)CC2=NC=C(C)C(OC)=C2C)C=C1
508,DB00737,Meclizine,approved,CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1
509,DB00738,Pentamidine,approved; investigational,NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1
510,DB00740,Riluzole,approved; investigational,NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2
511,DB00741,Hydrocortisone,approved; vet_approved,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
512,DB00742,Mannitol,approved; investigational,OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
513,DB00743,Gadobenic acid,approved; investigational,[Gd+3].OC(=O)CN(CCN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O)C(COCC1=CC=CC=C1)C(O)=O
514,DB00744,Zileuton,approved; investigational; withdrawn,CC(N(O)C(N)=O)C1=CC2=CC=CC=C2S1
515,DB00745,Modafinil,approved; investigational,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
516,DB00746,Deferoxamine,approved; investigational,CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN
517,DB00747,Scopolamine,approved; investigational,CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
